en,fr,es,it
":[name=Facteur]:OKOK, ça va, prends-les ces chaussures ! \nlPfff ben je vais retourner bosser moi... \nlJ'ai tellement la flemme…",":[name=Facteur]:OKOK, ça va, prends-les ces chaussures ! \nlPfff ben je vais retourner bosser moi[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \nlJ'ai tellement la flemme[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]",":[name=Facteur]:OKOK, ça va, prends-les ces chaussures ! \nlPfff ben je vais retourner bosser moi... \nlJ'ai tellement la flemme…",":[name=Facteur]:OKOK, ça va, prends-les ces chaussures ! \nlPfff ben je vais retourner bosser moi... \nlJ'ai tellement la flemme…"
:[align=center]:REÇU : \c[5]CHAUSSURES D ' ENFANT\c[0],:[align=center]:REÇU : \c[5]CHAUSSURES\c[0],:[align=center]:REÇU : \c[5]CHAUSSURES D ' ENFANT\c[0],:[align=center]:REÇU : \c[5]CHAUSSURES D ' ENFANT\c[0]
":[align=center]:*Vous rangez les ""Chaussures"" dans votre sac dans la poche Objets rares.*",":[align=center]:\s[i]Vous rangez les ""Chaussures"" dans votre sac dans la poche Objets rares.\s[r]",":[align=center]:*Vous rangez les ""Chaussures"" dans votre sac dans la poche Objets rares.*",":[align=center]:*Vous rangez les ""Chaussures"" dans votre sac dans la poche Objets rares.*"
":[face=250,Nurse;name=Infirmière Joelle]:Ton équipe est remise sur pied. \nlFait attention la prochaine fois !",":[face=250,Nurse;name=Infirmière Joelle]:Ton équipe est remise sur pied. \nlFait attention la prochaine fois !",":[face=250,Nurse;name=Infirmière Joelle]:Ton équipe est remise sur pied. \nlFait attention la prochaine fois !",":[face=250,Nurse;name=Infirmière Joelle]:Ton équipe est remise sur pied. \nlFait attention la prochaine fois !"
":[name=Facteur]:Tu m'as l'air bien sympathique toi, je te fais une offre, les chaussures pour 5000 Pokédollars. \nlÇa te dit ?",":[name=Facteur]:Tu m'as l'air bien sympathique toi, je te fais une offre, les chaussures pour 5000 Pokédollars. \nlÇa te dit ?",":[name=Facteur]:Tu m'as l'air bien sympathique toi, je te fais une offre, les chaussures pour 5000 Pokédollars. \nlÇa te dit ?",":[name=Facteur]:Tu m'as l'air bien sympathique toi, je te fais une offre, les chaussures pour 5000 Pokédollars. \nlÇa te dit ?"
Oui,Oui !,Oui,Oui
Non,Non.,Non,Non
:[name=Facteur]:Et voilà pour toi !,:[name=Facteur]:Et voilà pour toi !,:[name=Facteur]:Et voilà pour toi !,:[name=Facteur]:Et voilà pour toi !
:[align=center]:REÇU : \c[5]CHAUSSURES D ' ENFANT\c[0],:[align=center]:REÇU : \c[5]CHAUSSURES\c[0],:[align=center]:REÇU : \c[5]CHAUSSURES D ' ENFANT\c[0],:[align=center]:REÇU : \c[5]CHAUSSURES D ' ENFANT\c[0]
":[align=center]:*Vous rangez les ""Chaussures"" dans votre sac dans la poche Objets rares.*",":[align=center]:\s[i]Vous rangez les ""Chaussures"" dans votre sac dans la poche Objets rares.\s[r]",":[align=center]:*Vous rangez les ""Chaussures"" dans votre sac dans la poche Objets rares.*",":[align=center]:*Vous rangez les ""Chaussures"" dans votre sac dans la poche Objets rares.*"
:[name=Facteur]:A une prochaine fois !,:[name=Facteur]:A une prochaine fois !,:[name=Facteur]:A une prochaine fois !,:[name=Facteur]:A une prochaine fois !
":[name=Facteur]:Excuse-moi, mais tu n'as pas assez d'argent…",":[name=Facteur]:Excuse-moi, mais tu n'as pas assez d'argent[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]",":[name=Facteur]:Excuse-moi, mais tu n'as pas assez d'argent…",":[name=Facteur]:Excuse-moi, mais tu n'as pas assez d'argent…"
":[name=Facteur]:Ok, je trouverai bien quelqu'un d'autre.",":[name=Facteur]:Ok, je trouverai bien quelqu'un d'autre.",":[name=Facteur]:Ok, je trouverai bien quelqu'un d'autre.",":[name=Facteur]:Ok, je trouverai bien quelqu'un d'autre."
":[name=Facteur]:Reviens une prochaine fois, j'aurais peut-être d'autres histoires !",":[name=Facteur]:Reviens une prochaine fois, j'aurais peut-être d'autres histoires !",":[name=Facteur]:Reviens une prochaine fois, j'aurais peut-être d'autres histoires !",":[name=Facteur]:Reviens une prochaine fois, j'aurais peut-être d'autres histoires !"
Lui donner une correction !,Lui donner une correction !,Lui donner une correction !,Lui donner une correction !
Lui acheter les chaussures.,Lui acheter les chaussures.,Lui acheter les chaussures.,Lui acheter les chaussures.
S'en aller.,S'en aller.,S'en aller.,S'en aller.
Ecouter encore son histoire.,Ecouter encore son histoire.,Ecouter encore son histoire.,Ecouter encore son histoire.
":[name=Facteur]:OKOK, ça va, prends-les ces chaussures ! \nlPfff ben je vais retourner bosser moi... \nlJ'ai tellement la flemme…",":[name=Facteur]:OKOK, ça va, prends-les ces chaussures ! \nlPfff ben je vais retourner bosser moi[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \nlJ'ai tellement la flemme[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]",":[name=Facteur]:OKOK, ça va, prends-les ces chaussures ! \nlPfff ben je vais retourner bosser moi... \nlJ'ai tellement la flemme…",":[name=Facteur]:OKOK, ça va, prends-les ces chaussures ! \nlPfff ben je vais retourner bosser moi... \nlJ'ai tellement la flemme…"
:[align=center]:REÇU : \c[5]CHAUSSURES D ' ENFANT\c[0],:[align=center]:REÇU : \c[5]CHAUSSURES\c[0],:[align=center]:REÇU : \c[5]CHAUSSURES D ' ENFANT\c[0],:[align=center]:REÇU : \c[5]CHAUSSURES D ' ENFANT\c[0]
":[align=center]:*Vous rangez les ""Chaussures"" dans votre sac dans la poche Objets rares.*",":[align=center]:\s[i]Vous rangez les ""Chaussures"" dans votre sac dans la poche Objets rares.\s[r]",":[align=center]:*Vous rangez les ""Chaussures"" dans votre sac dans la poche Objets rares.*",":[align=center]:*Vous rangez les ""Chaussures"" dans votre sac dans la poche Objets rares.*"
":[face=250,Nurse;name=Infirmière Joelle]:Ton équipe est remise sur pied. \nlFait attention la prochaine fois !",":[face=250,Nurse;name=Infirmière Joelle]:Ton équipe est remise sur pied. \nlFait attention la prochaine fois !",":[face=250,Nurse;name=Infirmière Joelle]:Ton équipe est remise sur pied. \nlFait attention la prochaine fois !",":[face=250,Nurse;name=Infirmière Joelle]:Ton équipe est remise sur pied. \nlFait attention la prochaine fois !"
":[name=Facteur]:Tu m'as l'air bien sympathique toi, je te fais une offre, les chaussures pour 5000 Pokédollars. \nlÇa te dit ?",":[name=Facteur]:Tu m'as l'air bien sympathique toi, je te fais une offre, les chaussures pour 5000 Pokédollars. \nlÇa te dit ?",":[name=Facteur]:Tu m'as l'air bien sympathique toi, je te fais une offre, les chaussures pour 5000 Pokédollars. \nlÇa te dit ?",":[name=Facteur]:Tu m'as l'air bien sympathique toi, je te fais une offre, les chaussures pour 5000 Pokédollars. \nlÇa te dit ?"
Oui,Oui !,Oui,Oui
Non,Non.,Non,Non
:[name=Facteur]:Et voilà pour toi !,:[name=Facteur]:Et voilà pour toi !,:[name=Facteur]:Et voilà pour toi !,:[name=Facteur]:Et voilà pour toi !
:[align=center]:REÇU : \c[5]CHAUSSURES D ' ENFANT\c[0],:[align=center]:REÇU : \c[5]CHAUSSURES\c[0],:[align=center]:REÇU : \c[5]CHAUSSURES D ' ENFANT\c[0],:[align=center]:REÇU : \c[5]CHAUSSURES D ' ENFANT\c[0]
":[align=center]:*Vous rangez les ""Chaussures"" dans votre sac dans la poche Objets rares.*",":[align=center]:\s[i]Vous rangez les ""Chaussures"" dans votre sac dans la poche Objets rares.\s[r]",":[align=center]:*Vous rangez les ""Chaussures"" dans votre sac dans la poche Objets rares.*",":[align=center]:*Vous rangez les ""Chaussures"" dans votre sac dans la poche Objets rares.*"
:[name=Facteur]:A une prochaine fois !,:[name=Facteur]:A une prochaine fois !,:[name=Facteur]:A une prochaine fois !,:[name=Facteur]:A une prochaine fois !
":[name=Facteur]:Excuse-moi, mais tu n'as pas assez d'argent…",":[name=Facteur]:Excuse-moi, mais tu n'as pas assez d'argent[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]",":[name=Facteur]:Excuse-moi, mais tu n'as pas assez d'argent…",":[name=Facteur]:Excuse-moi, mais tu n'as pas assez d'argent…"
":[name=Facteur]:Ok, je trouverai bien quelqu'un d'autre.",":[name=Facteur]:Ok, je trouverai bien quelqu'un d'autre.",":[name=Facteur]:Ok, je trouverai bien quelqu'un d'autre.",":[name=Facteur]:Ok, je trouverai bien quelqu'un d'autre."
":[name=Facteur]:Reviens une prochaine fois, j'aurais peut-être d'autres histoires !",":[name=Facteur]:Reviens une prochaine fois, j'aurais peut-être d'autres histoires !",":[name=Facteur]:Reviens une prochaine fois, j'aurais peut-être d'autres histoires !",":[name=Facteur]:Reviens une prochaine fois, j'aurais peut-être d'autres histoires !"
:[name=Facteur]:Je devais livrer un colis dans ce village paumé là...\nlmmm... \nlBourg-Guignon ! Je devais le livrer à la maison du Prof...\nlmmm...,:[name=Facteur]:Je devais livrer un colis dans ce village paumé là[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlmmm[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] \nlBourg-Guignon ! Je devais le livrer à la maison du Prof[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\nlmmm[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10],:[name=Facteur]:Je devais livrer un colis dans ce village paumé là...\nlmmm... \nlBourg-Guignon ! Je devais le livrer à la maison du Prof...\nlmmm...,:[name=Facteur]:Je devais livrer un colis dans ce village paumé là...\nlmmm... \nlBourg-Guignon ! Je devais le livrer à la maison du Prof...\nlmmm...
":[name=Facteur]:Je sais plus quoi, bref, je l'ai mis dans l'une des boîtes aux lettres que j'ai vues et je me suis vite tiré quoi HAHAHA. ",":[name=Facteur]:Je sais plus quoi, bref, je l'ai mis dans l'une des boîtes aux lettres que j'ai vues et je me suis vite tiré quoi HAHAHA. ",":[name=Facteur]:Je sais plus quoi, bref, je l'ai mis dans l'une des boîtes aux lettres que j'ai vues et je me suis vite tiré quoi HAHAHA. ",":[name=Facteur]:Je sais plus quoi, bref, je l'ai mis dans l'une des boîtes aux lettres que j'ai vues et je me suis vite tiré quoi HAHAHA. "
":[name=Facteur]:Ho et attends, ce n'est pas la meilleure histoire ! \nlDeux jours plus tard, il y a une nouvelle demande de livraison. \nlEt là, jackpot, des chaussures de marque qui valent plus de 8000 Pokédollars ! ",":[name=Facteur]:Ho et attends, ce n'est pas la meilleure histoire ! \nlDeux jours plus tard, il y a une nouvelle demande de livraison. \nlEt là, jackpot, des chaussures de marque qui valent plus de 8000 Pokédollars ! ",":[name=Facteur]:Ho et attends, ce n'est pas la meilleure histoire ! \nlDeux jours plus tard, il y a une nouvelle demande de livraison. \nlEt là, jackpot, des chaussures de marque qui valent plus de 8000 Pokédollars ! ",":[name=Facteur]:Ho et attends, ce n'est pas la meilleure histoire ! \nlDeux jours plus tard, il y a une nouvelle demande de livraison. \nlEt là, jackpot, des chaussures de marque qui valent plus de 8000 Pokédollars ! "
":[name=Facteur]:Bon, elles étaient taille enfant mais je les ai prises et je vais les revendre HEHE. \nlLe gamin va se retrouver avec mes chaussures à la place HAHAHA ! \nlÇa ne devait pas sentir la rose BOUHAHA.",":[name=Facteur]:Bon, elles étaient taille enfant mais je les ai prises et je vais les revendre HEHE. \nlLe gamin va se retrouver avec mes chaussures à la place HAHAHA ! \nlÇa ne devait pas sentir la rose BOUHAHA.",":[name=Facteur]:Bon, elles étaient taille enfant mais je les ai prises et je vais les revendre HEHE. \nlLe gamin va se retrouver avec mes chaussures à la place HAHAHA ! \nlÇa ne devait pas sentir la rose BOUHAHA.",":[name=Facteur]:Bon, elles étaient taille enfant mais je les ai prises et je vais les revendre HEHE. \nlLe gamin va se retrouver avec mes chaussures à la place HAHAHA ! \nlÇa ne devait pas sentir la rose BOUHAHA."
":[align=center]:\s[i]Des livres de santé, sur la peste des \c[2]Ratata\c[0].\s[r]",":[align=center]:\s[i]Des livres de santé, sur la peste des \c[2]Ratata\c[0].\s[r]",":[align=center]:\s[i]Des livres de santé, sur la peste des \c[2]Ratata\c[0].\s[r]",":[align=center]:\s[i]Des livres de santé, sur la peste des \c[2]Ratata\c[0].\s[r]"
":[align=center]:\s[i]Des livres de santé, sur la peste des \c[2]Ratata\c[0].\s[r]",":[align=center]:\s[i]Des livres de santé, sur la peste des \c[2]Ratata\c[0].\s[r]",":[align=center]:\s[i]Des livres de santé, sur la peste des \c[2]Ratata\c[0].\s[r]",":[align=center]:\s[i]Des livres de santé, sur la peste des \c[2]Ratata\c[0].\s[r]"
"Bonjour, la salle d'échange entre dresseur est occupée.\nlCependant, le système de GTS pour pouvoir échanger avec le monde entier est bien ouvert ! \nlIl vous suffit d'intéragir avec le système de commande de la planète au centre de la salle.","Bonjour, la salle d'échange entre dresseur est occupée.\nlCependant, le système de GTS pour pouvoir échanger avec le monde entier est bien ouvert ! \nlIl vous suffit d'intéragir avec le système de commande de la planète au centre de la salle.","Bonjour, la salle d'échange entre dresseur est occupée.\nlCependant, le système de GTS pour pouvoir échanger avec le monde entier est bien ouvert ! \nlIl vous suffit d'intéragir avec le système de commande de la planète au centre de la salle.","Bonjour, la salle d'échange entre dresseur est occupée.\nlCependant, le système de GTS pour pouvoir échanger avec le monde entier est bien ouvert ! \nlIl vous suffit d'intéragir avec le système de commande de la planète au centre de la salle."
"Tu vois ce PC ? \nlC'est ici que tes \c[2]Pokemon\c[0] sont stockés quand tu en attrapes plus de six. \nlBien sûr, c'est gratuit et tu peux les récupérer quand tu veux.","Tu vois ce PC ? \nlC'est ici que tes \c[2]Pokemon\c[0] sont stockés quand tu en attrapes plus de six. \nlBien sûr, c'est gratuit et tu peux les récupérer quand tu veux.","Tu vois ce PC ? \nlC'est ici que tes \c[2]Pokemon\c[0] sont stockés quand tu en attrapes plus de six. \nlBien sûr, c'est gratuit et tu peux les récupérer quand tu veux.","Tu vois ce PC ? \nlC'est ici que tes \c[2]Pokemon\c[0] sont stockés quand tu en attrapes plus de six. \nlBien sûr, c'est gratuit et tu peux les récupérer quand tu veux."
"Bonjour, je suis désolée les combats en ligne ne sont pas encore implanter dans le jeu.","Bonjour, je suis désolée les combats en ligne ne sont pas encore implanter dans le jeu.","Bonjour, je suis désolée les combats en ligne ne sont pas encore implanter dans le jeu.","Bonjour, je suis désolée les combats en ligne ne sont pas encore implanter dans le jeu."
