en,fr,es,it
:[align=center]:RECEIVED: \c[5]REPEL\c[0],:[align=center]:RECU : \c[5]REPOUSSE\c[0],:[align=center]:RECIBIDO: \c[5]REPUESSA\c[0],:[align=center]:RICEVUTO: \c[5]RESPINGI\c[0]
:[align=center]:\s[i]Put your “Repel” in your bag in the Items pocket.\s[r],":[align=center]:\s[i]Vous rangez votre ""Repousse"" dans votre sac dans la poche Objets.\s[r]",":[align=center]:\s[i]Guarda tu «Repuessa» en tu bolsa, en el bolsillo Objetos.\s[r]",":[align=center]:\s[i]Riponi il tuo “Respingi” nella borsa, nella tasca Oggetti.\s[r]"
:[align=center]:\s[i]This barrel is empty[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r],:[align=center]:\s[i]Ce tonneau est vide[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r],:[align=center]:\s[i]Este barril está vacío[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r],:[align=center]:\s[i]Questo barile è vuoto[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]\s[r]
Hi \n[1] ! \nlHow do I know your name ? \nlEveryone here is talking about you : “the person who is hundreds of years old.” \nlLet me show you around town to help you get your bearings. You must be feeling quite disoriented.,"Salut \n[1] ! \nlComment je connais ton nom ?\nlOn ne parle que de toi ici : ""la personne aux centaines d'années"".\nlLaisse moi te faire faire le tour de la ville pour te remettre les idées en place, tu dois être tout désorienté.","¡ Hola ! \n[1] \nl¿ Cómo sé tu nombre ? \nlAquí solo se habla de ti : «la persona con cientos de años». \nlDéjame enseñarte la ciudad para que te aclares las ideas, debes de estar muy desorientado.","Ciao \n[1] ! \nlCome faccio a sapere il tuo nome ? \nlQui non si parla d'altro che di te : “la persona che ha centinaia di anni”.\nlLascia che ti faccia fare un giro della città per schiarirti le idee, devi essere completamente disorientato."
"The school[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] Look at this beautiful building.[WAIT 60] \nlI've lived here for 50 years, and it hasn't budged ! \nlYou should go there and shake up your brain a little, it'll do you a world of good !","L'école[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] regarde moi cette belle bâtisse.[WAIT 60] \nlDepuis 50 ans que j'habite ici, elle n'a pas flanché !\nlTu devrais y aller te secouer les neurones un peu, ça ne te fera que le plus grand bien !","La escuela[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] mira qué edificio tan bonito.[WAIT 60] \nl¡ Llevo 50 años viviendo aquí y nunca ha fallado ! \nlDeberías ir a estirar un poco las piernas, ¡ te sentará muy bien !","La scuola[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] guarda che bel edificio.[WAIT 60] \nlDa 50 anni che vivo qui, non ha mai ceduto ! \nlDovresti andare a sgranchirti un po' le gambe, ti farà solo bene !"
"Oh dear ! \nlThat's our dear winemaker. He makes good wine, but he's not often sober[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlAs you can see, his door is open, but I have no desire to find out why. \nlYou'll have to ask him yourself.","Rah là ! \nlC'est notre cher vigneron, il fait du bon vin mais il n'est pas très souvent sobre[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlComme tu le vois, il a la porte ouverte mais je n'ai aucune envie de savoir pourquoi. \nlTu iras lui demander toi-même.","¡ Vaya ! \nlEs nuestro querido viticultor, hace buen vino, pero no suele estar sobrio [WAIT 10]. [WAIT 20]. [WAIT 30]. [WAIT 60] \nlComo ves, tiene la puerta abierta, pero no tengo ningún interés en saber por qué. \nlVe tú mismo a preguntárselo.","Ehi ! \nlÈ il nostro caro viticoltore, produce ottimo vino ma non è molto spesso sobrio [WAIT 10]. [WAIT 20]. [WAIT 30]. [WAIT 60] \nlCome vedi, ha la porta aperta ma non ho alcuna voglia di sapere perché. \nlVai a chiederglielo tu stesso."
"If you continue straight ahead on this path, you will arrive at the enchanted forest. \nlA little mysterious but very pretty! \nlApparently you can see \c[2]Celebi\c[0] there. \nlBut I suppose that's only for renowned trainers !","Si tu continues tout droit sur ce chemin, tu arriveras dans la forêt enchantée. \nlUn peu mystérieuse mais très jolie ! \nlApparemment on peut y voir \c[2]Celebi\c[0]. \nlMais je suppose que c’est réservé qu’aux dresseurs de renoms !","Si sigues recto por este camino, llegarás al bosque encantado. \nl¡ Un poco misterioso, pero muy bonito ! \nlAl parecer, allí se puede ver a \c[2]Celebi\c[0]. \nl¡ Pero supongo que eso solo está reservado a los entrenadores de renombre !","Se continui dritto su questo sentiero, arriverai nella foresta incantata. \nlUn po' misteriosa ma molto bella ! \nlA quanto pare lì si può vedere \c[2]Celebi\c[0]. \nlMa immagino che sia riservato solo agli allenatori famosi !"
This building is the \c[2]Pokecare\c[0]. \nlYou can go there to heal your \c[2]Pokémon\c[0] at any time. \nlYou will recognize it in each town by its red facade. ,Ce bâtiment est le \c[2]Pokesoin\c[0]. \nlTu peux y aller soigner tes \c[2]Pokemon\c[0] à tout moment. \nlTu le reconnaîtras dans chacune des villes par sa devanture plutôt rouge. ,Este edificio es el \c[2]Pokecuidado\c[0]. \nlPuedes acudir allí para curar a tus \c[2]Pokémon\c[0] en cualquier momento. \nlLo reconocerás en todas las ciudades por su fachada de color rojo. ,Questo edificio è il \c[2]Pokecura\c[0]. \nlPuoi andarci per curare i tuoi \c[2]Pokemon\c[0] in qualsiasi momento. \nlLo riconoscerai in ogni città dalla sua facciata piuttosto rossa. 
"Don't forget to go there every time you visit a new city, as it will allow you to find your way around instantly if \nlyour entire team is knocked out. \nlIn addition, you have various technologies at your disposal, such as the PC box, which gives you access to all the \c[2]Pokemon\c[0] you have captured.","N'oublie pas d'y aller à chaque fois que tu accèdes à une nouvelle ville car cela te permettra de t'y retrouver instantanément si jamais toute\nlton équipe se retrouve K.O. \nlDe plus, tu as diverses technologies comme la boîte PC qui te permet d'avoir accès à tous les \c[2]Pokemon\c[0] que tu as capturé.","No olvides ir allí cada vez que llegues a una nueva ciudad, ya que te permitirá orientarte al instante si todo \nltu equipo queda fuera de combate. \nlAdemás, dispones de diversas tecnologías, como la caja PC, que te permite acceder a todos los \c[2]Pokemon\c[0] que has capturado.","Non dimenticare di andarci ogni volta che accedi a una nuova città, perché ti permetterà di ritrovarti immediatamente se \nltutta la tua squadra dovesse essere messa KO. \nlInoltre, hai a disposizione diverse tecnologie come la scatola PC che ti permette di accedere a tutti i \c[2]Pokemon\c[0] che hai catturato."
"If we continue straight ahead, it's Route [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlMmm[WAIT 60]\nlOh yes ! \nlIt's Route 2 ! ",Si on continue tout droit c'est la route DE[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlMmm[WAIT 60]\nlHa si ! \nlC'est la route 2 ! ,"Si seguimos recto, es la carretera [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlMmm[WAIT 60]\nl¡ Ah, sí ! \nl¡ Es la carretera 2 ! ","Se si prosegue dritto, è la strada [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlMmm[WAIT 60]\nlAh sì ! \nlÈ la strada 2 ! "
It is often blocked by fighting \c[2]Pokemon\c[0].,Elle est souvent bloquée par des combats \c[2]Pokemon\c[0].,A menudo se ve bloqueada por los combates \c[2]Pokemon\c[0].,È spesso bloccata dai combattimenti \c[2]Pokemon\c[0].
"There, um[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlWait a minute, let me think[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlAnyway ! \nlI can't remember. ","Là, heu[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlAttends un peu que je réfléchisse[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlBon bref !\nlJe ne me souviens plus. ","Ahí, eh... [WAIT 10]. [WAIT 20]. [WAIT 30]. [WAIT 60] \nlEspera un momento, voy a pensar [WAIT 10]. [WAIT 20]. [WAIT 30]. [WAIT 60] \nlBueno, ¡ en fin ! \nlNo me acuerdo. ","Ecco, ehm [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlAspetta un attimo che ci penso[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlBeh, insomma !\nlNon me lo ricordo più. "
It must not be someone important !,Cela ne doit pas être quelqu'un d'important !,¡ No debe ser alguien importante !,Non deve essere qualcuno di importante !
This building is the \c[2]Pokeboutique\c[0]. \nlYou'll recognize it in every town by its blue storefront. \nlThere you'll find various accessories such as Poké Balls and Potions to buy. \nlYou can even sell items there.,Ce bâtiment c'est la \c[2]Pokeboutique\c[0]. \nlTu le reconnaîtras dans chacune des villes par sa devanture plutôt bleue.\nlTu y trouveras divers accessoires tels que des Poké Balls ou des Potions à acheter. \nlTu peux même y vendre des objets.,"Este edificio es la \c[2]PokeTienda\c[0]. \nlLa reconocerás en todas las ciudades por su fachada azulada.\nlAllí encontrarás diversos accesorios, como Poké Balls o pociones, que podrás comprar. \nlIncluso puedes vender objetos.",Questo edificio è il \c[2]PokeShop\c[0]. \nlLo riconoscerai in ogni città dalla sua facciata piuttosto blu.\nlQui troverai vari accessori come Poké Ball o Pozioni da acquistare. \nlPuoi anche vendere oggetti.
"Despite a few clouds, the weather has been nice lately, don't you think ?","Malgré quelques nuages, il fait beau ces temps-ci, tu ne trouves pas ?","A pesar de algunas nubes, hace buen tiempo estos días, ¿ no crees ?","Nonostante qualche nuvola, il tempo è bello in questi giorni, non trovi ?"
"Yes, the weather is nice.","Oui, il fait beau.","Sí, hace buen tiempo.","Sì, c'è bel tempo."
"No, not really.","Non, pas vraiment.","No, en realidad no.","No, non proprio."
"Hehe, that's how it usually is in this city !","Héhé, c'est régulièrement comme ça dans cette ville !","¡ Jeje, eso es lo habitual en esta ciudad !","Eh eh, in questa città succede regolarmente !"
"Well, at the same time, in your day, it may have been better without all these climate problems.","Bah, en même temps à ton époque, il faisait peut être meilleur sans tous ces problèmes climatiques.","Bueno, al mismo tiempo, en tu época quizá se vivía mejor sin todos estos problemas climáticos.","Beh, allo stesso tempo, ai tuoi tempi forse il clima era migliore senza tutti questi problemi meteorologici."
Oh dear[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] there seems to be some trouble over there[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60],Oulala[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] il a l'air d'y avoir du grabuge par là-bas[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60],Oulala[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] Parece que hay problemas por allí[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60],Oulala[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] sembra che ci sia un po' di confusione da quelle parti[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]
"Well, that's the end of the tour ! \nlLet's see [WAIT 10]. [WAIT 20]. [WAIT 30]. [WAIT 60].","Bon ben, pour la visite c'est fini hein ! \nlVoyons voir[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]","Bueno, pues se acabó la visita, ¿ no ? \nlVeamos[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]","Bene, la visita è finita ! \nlVediamo [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]"
I'M OUT OF HERE! ! ! ! ! ,J'ME CASSE ! ! ! ! ! ,¡ME VOY! ! ! ! ! ,Me ne vado! ! ! ! ! 
":[face=250,Policier;name=Inspecteur Flofli]:Only trainers are allowed to enter the forest. \nlPlease show me your trainer card.",":[face=250,Policier;name=Inspecteur Flofli]:Seuls les dresseurs ont le droit de pénétrer dans la forêt. \nlMontre moi ta carte de dresseur s’il te plait.",":[face=250,Policier;name=Inspecteur Flofli]:Solo los entrenadores tienen derecho a entrar en el bosque. \nlEnséñame tu carné de entrenador, por favor.",":[face=250,Policier;name=Inspecteur Flofli]:Solo gli addestratori hanno il diritto di entrare nella foresta. \nlMostrami la tua tessera di addestratore, per favore."
":[face=250,Policier;name=Inspecteur Flofli]:What the [WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] ?! What do you mean, you don't have a trainer card ?! \nlAre you trying to pull a fast one on me ? You crook ! \nlLet's just say I didn't see anything this time, but you'd better get that sorted out real quick !",":[face=250,Policier;name=Inspecteur Flofli]:Qu'est ce que[WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10]?! Comment ça, tu n'as pas de carte de dresseur ?!\nlTu essayes de me duper ? Escroc ! \nlOn va dire que je n'ai rien vu pour cette fois mais tu vas vite me régulariser tout ça !",":[face=250,Policier;name=Inspecteur Flofli]:¿ Qué es eso de [WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] ? ¿ Cómo que no tienes tarjeta de entrenador ? ¿ \nlMe estás tomando el pelo ? ¡ Tramposo ! ¡ \nlVamos a hacer como si no hubiera visto nada esta vez, pero vas a regularizar todo eso rápidamente !",":[face=250,Policier;name=Inspecteur Flofli]:Che cos'è [WAIT 10].[WAIT 10].[WAIT 10].[WAIT 10] ?! Come, non hai la tessera da allenatore ?! \nlStai cercando di fregarmi ? Imbroglione ! \nlDiciamo che per questa volta chiuderò un occhio, ma devi regolarizzare subito la tua posizione !"
Hi \n[1] ! \nlHow do I know your name? \nlEveryone here is talking about you: “the person who is hundreds of years old.” \nlLet me show you around town to help you get your bearings. You must be feeling quite disoriented.,"Salut \n[1] ! \nlComment je connais ton nom ?\nlOn ne parle que de toi ici : ""la personne aux centaines d'années"".\nlLaisse moi te faire faire le tour de la ville pour te remettre les idées en place, tu dois être tout désorienté.","¡Hola \n[1] ! \nl¿ Cómo sé tu nombre ? \nlAquí solo se habla de ti: «la persona con cientos de años». \nlDéjame enseñarte la ciudad para que te aclares las ideas, debes de estar muy desorientado.","Ciao \n[1] ! \nlCome faccio a sapere il tuo nome ? \nlQui non si parla d'altro che di te: “la persona che ha centinaia di anni”.\nlLascia che ti faccia fare un giro della città per schiarirti le idee, devi essere completamente disorientato."
"The school[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] Look at this beautiful building.[WAIT 60] \nlI've lived here for 50 years, and it hasn't budged ! \nlYou should go there and shake up your brain a little, it'll do you a world of good !","L'école[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] regarde moi cette belle bâtisse.[WAIT 60] \nlDepuis 50 ans que j'habite ici, elle n'a pas flanché !\nlTu devrais y aller te secouer les neurones un peu, ça ne te fera que le plus grand bien !","La escuela[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] mira qué edificio tan bonito.[WAIT 60] \nl¡ Llevo 50 años viviendo aquí y nunca ha fallado ! \nlDeberías ir a estirar un poco las piernas, ¡ te sentará muy bien !","La scuola[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] guarda che bel edificio.[WAIT 60] \nlDa 50 anni che vivo qui, non ha mai ceduto ! \nlDovresti andare a sgranchirti un po' le gambe, ti farà solo bene !"
"Oh dear ! \nlThat's our dear winemaker. He makes good wine, but he's not often sober[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlAs you can see, his door is open, but I have no desire to find out why. \nYou'll have to ask him yourself.","Rah là ! \nlC'est notre cher vigneron, il fait du bon vin mais il n'est pas très souvent sobre[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlComme tu le vois, il a la porte ouverte mais je n'ai aucune envie de savoir pourquoi. \nlTu iras lui demander toi-même.","¡ Vaya ! \nlEs nuestro querido viticultor, hace buen vino, pero no suele estar sobrio [WAIT 10]. [WAIT 20]. [WAIT 30]. [WAIT 60] \nlComo ves, tiene la puerta abierta, pero no tengo ningún interés en saber por qué. \nlVe tú mismo a preguntárselo.","Ehi ! \nlÈ il nostro caro viticoltore, produce ottimo vino ma non è molto spesso sobrio [WAIT 10]. [WAIT 20]. [WAIT 30]. [WAIT 60] \nlCome vedi, ha la porta aperta ma non ho alcuna voglia di sapere perché. \nlVai a chiederglielo tu stesso."
"If you continue straight ahead on this path, you will arrive at the enchanted forest. \nlA little mysterious but very pretty ! \nlApparently you can see \c[2]Celebi\c[0] there. \nlBut I suppose that's only for renowned trainers !","Si tu continues tout droit sur ce chemin, tu arriveras dans la forêt enchantée. \nlUn peu mystérieuse mais très jolie ! \nlApparemment on peut y voir \c[2]Celebi\c[0]. \nlMais je suppose que c’est réservé qu’aux dresseurs de renoms !","Si sigues recto por este camino, llegarás al bosque encantado. \nlUn poco misterioso, pero muy bonito. \nlAl parecer, allí se puede ver a \c[2]Celebi\c[0]. \nlPero supongo que eso solo está reservado a los entrenadores de renombre.","Se continui dritto su questo sentiero, arriverai nella foresta incantata. \nlUn po' misteriosa ma molto bella ! \nlA quanto pare lì si può vedere \c[2]Celebi\c[0]. \nlMa immagino che sia riservato solo agli allenatori famosi !"
This building is the \c[2]Pokecare\c[0]. \nlYou can go there to heal your \c[2]Pokemon\c[0] at any time. \nlYou will recognize it in each town by its red facade.,Ce bâtiment est le \c[2]Pokesoin\c[0]. \nlTu peux y aller soigner tes \c[2]Pokemon\c[0] à tout moment. \nlTu le reconnaîtras dans chacune des villes par sa devanture plutôt rouge. ,Este edificio es el \c[2]Pokecuidado\c[0]. \nlPuedes acudir allí para curar a tus \c[2]Pokemon\c[0] en cualquier momento. \nlLo reconocerás en todas las ciudades por su fachada de color rojo.,Questo edificio è il \c[2]Pokecura\c[0]. \nlPuoi andarci per curare i tuoi \c[2]Pokemon\c[0] in qualsiasi momento. \nlLo riconoscerai in ogni città dalla sua facciata piuttosto rossa.
"Don't forget to go there every time you visit a new city, as it will allow you to find your way around instantly if \nlyour entire team is knocked out. \nlIn addition, you have various technologies at your disposal, such as the PC box, which gives you access to all the \c[2]Pokemon\c[0] you have captured.","N'oublie pas d'y aller à chaque fois que tu accèdes à une nouvelle ville car cela te permettra de t'y retrouver instantanément si jamais toute\nlton équipe se retrouve K.O. \nlDe plus, tu as diverses technologies comme la boîte PC qui te permet d'avoir accès à tous les \c[2]Pokemon\c[0] que tu as capturé.","No olvides ir allí cada vez que llegues a una nueva ciudad, ya que te permitirá orientarte al instante si todo \nltu equipo queda fuera de combate. \nlAdemás, dispones de diversas tecnologías, como la caja PC, que te permite acceder a todos los \c[2]Pokemon\c[0] que has capturado.","Non dimenticare di andarci ogni volta che accedi a una nuova città, perché ti permetterà di ritrovarti immediatamente se \nltutta la tua squadra dovesse essere messa KO. \nlInoltre, hai a disposizione diverse tecnologie come la scatola PC che ti permette di accedere a tutti i \c[2]Pokemon\c[0] che hai catturato."
"If we continue straight ahead, it's Route [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlMmm[WAIT 60]\nlOh yes ! \nlIt's Route 2 ! ",Si on continue tout droit c'est la route DE[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlMmm[WAIT 60]\nlHa si ! \nlC'est la route 2 ! ,"Si seguimos recto, es la carretera [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlMmm[WAIT 60]\nl¡ Ah, sí ! \nl¡ Es la carretera 2 ! ","Se si prosegue dritto, è la strada [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlMmm[WAIT 60]\nlAh sì ! \nlÈ la strada 2 ! "
It is often blocked by fighting \c[2]Pokemon\c[0].,Elle est souvent bloquée par des combats \c[2]Pokemon\c[0].,A menudo se ve bloqueada por los combates \c[2]Pokemon\c[0].,È spesso bloccata dai combattimenti \c[2]Pokemon\c[0].
"There, um[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlWait a minute, let me think[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlAnyway ! \nlI can't remember. ","Là, heu[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlAttends un peu que je réfléchisse[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlBon bref !\nlJe ne me souviens plus. ","Ahí, eh... [WAIT 10]. [WAIT 20]. [WAIT 30]. [WAIT 60] \nlEspera un momento, voy a pensar [WAIT 10]. [WAIT 20]. [WAIT 30]. [WAIT 60] \nlBueno, ¡ en fin ! \nlNo me acuerdo. ","Ecco, ehm [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] \nlAspetta un attimo che ci penso[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]\nlBeh, insomma !\nlNon me lo ricordo più. "
It must not be someone important !,Cela ne doit pas être quelqu'un d'important !,¡ No debe ser alguien importante !,Non deve essere qualcuno di importante !
This building is the \c[2]Pokeboutique\c[0]. \nlYou'll recognize it in every town by its blue storefront. \nlThere you'll find various accessories such as Poké Balls and Potions to buy. \nlYou can even sell items there.,Ce bâtiment c'est la \c[2]Pokeboutique\c[0]. \nlTu le reconnaîtras dans chacune des villes par sa devanture plutôt bleue.\nlTu y trouveras divers accessoires tels que des Poké Balls ou des Potions à acheter. \nlTu peux même y vendre des objets.,"Este edificio es la \c[2]PokeTienda\c[0]. \nlLa reconocerás en todas las ciudades por su fachada azulada.\nlAllí encontrarás diversos accesorios, como Poké Balls o pociones, que podrás comprar. \nlIncluso puedes vender objetos.",Questo edificio è il \c[2]PokeShop\c[0]. \nlLo riconoscerai in ogni città dalla sua facciata piuttosto blu.\nlQui troverai vari accessori come Poké Ball o Pozioni da acquistare. \nlPuoi anche vendere oggetti.
"Despite a few clouds, the weather has been nice lately, don't you think ?","Malgré quelques nuages, il fait beau ces temps-ci, tu ne trouves pas ?","A pesar de algunas nubes, hace buen tiempo estos días, ¿ no crees ?","Nonostante qualche nuvola, il tempo è bello in questi giorni, non trovi ?"
"Yes, the weather is nice.","Oui, il fait beau.","Sí, hace buen tiempo.","Sì, c'è bel tempo."
"No, not really.","Non, pas vraiment.","No, en realidad no.","No, non proprio."
"Hehe, that's how it usually is in this city !","Héhé, c'est régulièrement comme ça dans cette ville !","¡ Jeje, eso es lo habitual en esta ciudad !","Eh eh, in questa città succede regolarmente !"
"Well, at the same time, in your day, it may have been better without all these climate problems.","Bah, en même temps à ton époque, il faisait peut être meilleur sans tous ces problèmes climatiques.","Bueno, al mismo tiempo, en tu época quizá se vivía mejor sin todos estos problemas climáticos.","Beh, allo stesso tempo, ai tuoi tempi forse il clima era migliore senza tutti questi problemi meteorologici."
Oh dear[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] there seems to be some trouble over there[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60],Oulala[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] il a l'air d'y avoir du grabuge par là-bas[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60],Oulala[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] Parece que hay problemas por allí[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60],Oulala[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60] sembra che ci sia un po' di confusione da quelle parti[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]
"Well, that's the end of the tour ! \nlLet's see [WAIT 10]. [WAIT 20]. [WAIT 30]. [WAIT 60].","Bon ben, pour la visite c'est fini hein ! \nlVoyons voir[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]","Bueno, pues se acabó la visita, ¿ no ? \nlVeamos[WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]","Bene, la visita è finita ! \nlVediamo [WAIT 10].[WAIT 20].[WAIT 30].[WAIT 60]"
I'M OUT OF HERE! ! ! ! ! ,J'ME CASSE ! ! ! ! ! ,¡ME VOY! ! ! ! ! ,Me ne vado! ! ! ! ! 
:[align=center]:Welcome to Cocovin !,:[align=center]:Bienvenue à Cocovin !,:[align=center]:¡ Bienvenido a Cocovin !,:[align=center]:Benvenuti a Cocovin !
